PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,record_id,source_name,layer,layer_name,pubchem_cid,inchikey,existing_formula,canonical_smiles,Canonical_RDKit_SMILES,RDKit_MolecularFormula
-1.7088545206622399,0.05604626905339381,-0.8100188218953863,-0.30319487842508164,0.3100710583956576,0.03561009995336943,0.3439529504292579,-0.2575680701300361,-0.10274110960128816,0.4362289789019918,0.10583450499114924,-0.06474587639221703,0.05865207553127343,0.02712817668367634,-0.028933583949904015,-0.011219110193697828,0.004357029662410784,-8.081327859372468e-17,2.707193300315305e-17,1.8315625220279063e-17,PUBCHEM_612,lactic acid,1,Simple organic chemistry,612,JVTAAEKCZFNVCJ-UHFFFAOYSA-N,,CC(C(=O)O)O,CC(O)C(=O)O,C3H6O3
5.228277713958965,-0.18227097896010946,-0.1036136279354077,-0.15473927649495467,-0.04046191429774779,0.4228823353385433,0.19348015816570407,-0.1319229178484945,0.3789327199147655,0.11220345301190636,0.09599672644520002,0.06092291222685349,-0.15739875859356312,0.011558135361739115,-0.007797813340743974,-0.020829343284994122,0.008900788739736995,-5.290070253525612e-17,-1.5031295538061856e-16,4.05899217581875e-17,PUBCHEM_6131,cytidine monophosphate,4,RNA/ribonucleotide systems,6131,IERHLVCPSMICTF-XVFCMESISA-N,,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O,Nc1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)n1,C9H14N3O8P
7.155710428363033,-0.22911120653351352,-0.9284744265060177,0.42258274820341557,-0.13811157193339238,-0.6356534539263999,0.49001114619862474,-0.3382923691092055,0.3333010166864465,-0.04642357040778392,0.062020994033667905,0.11035341803090053,-0.17819188602564537,-0.027347354979676008,0.0016848576556491599,-0.002336340833137794,0.00011966604804912817,1.0409017117329412e-17,-4.512430306626929e-17,1.287913895499035e-17,PUBCHEM_6132,cytidine diphosphate,4,RNA/ribonucleotide systems,6132,ZWIADYZPOWUWEW-XVFCMESISA-N,,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O)O)O,Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)n1,C9H15N3O11P2
8.913228886030671,-0.3528619536742874,-2.1016376031586654,1.1109615769615726,-0.20646363674739004,-1.667380112087057,0.5230198690634058,-0.8820783702772598,0.2778233305055253,0.12933775308510817,-0.20716645465789352,-0.03137065157363125,-0.08481330393468939,0.011525107536760297,-0.07754675856551918,-0.013044097175506211,0.025034296627615468,-6.708958418592457e-17,-1.0513861881033419e-16,1.8566420060050742e-17,PUBCHEM_6133,uridine triphosphate,4,RNA/ribonucleotide systems,6133,PGAVKCOVUIYSFO-XVFCMESISA-N,,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,C9H15N2O15P3
-0.8120142112323796,1.0272455446069664,-0.40463493908966,2.0840817149100284,-0.7399217635898122,0.7837291816818464,0.6759613778772424,0.8747046093322299,-0.3367305914966477,0.2261245206193861,-0.0565141302695198,-0.04139243062040356,0.004500382707640376,-0.27465645409377876,-0.017682654656345758,-0.019703238945555642,-0.0029474448075452594,-1.5170972582105385e-16,-1.2802846364419337e-18,1.2089741471473154e-18,PUBCHEM_6137,methionine,2,Prebiotic building blocks,6137,FFEARJCKVFRZRR-BYPYZUCNSA-N,,CSCC[C@@H](C(=O)O)N,CSCC[C@H](N)C(=O)O,C5H11NO2S
0.18912665231741957,1.0424188229817024,0.9812691066703224,-0.3783801758872922,-0.3489003563216248,-0.2965890317105279,-1.181635542139738,-0.11410242176519782,-0.1988529555595569,0.6310951510175097,-0.24820526523880512,-0.2118414941953046,-0.23248375687322467,-0.05974018646239735,0.08463365549486368,0.005037106746902148,-0.044323713333621846,3.7813766485754895e-17,-1.7588465799666228e-16,6.521743076494994e-17,PUBCHEM_6140,phenylalanine,2,Prebiotic building blocks,6140,COLNVLDHVKWLRT-QMMMGPOBSA-N,,C1=CC=C(C=C1)C[C@@H](C(=O)O)N,N[C@@H](Cc1ccccc1)C(=O)O,C9H11NO2
3.393187916790168,-0.16706247476523664,0.7134999276233146,-0.7275331362572208,0.04423109881241759,1.4804281871707325,-0.03756954167197775,0.07498907699933881,0.4015130809046379,0.3049859775844159,0.2379621758338472,0.27574018281005186,-0.1898297282626634,-0.03253086901217621,0.034261339106819784,-0.016572040332605713,0.009279413692635245,-2.261143207380388e-16,7.944810319075967e-17,-1.1013571774632133e-17,PUBCHEM_6175,cytidine,2,Prebiotic building blocks,6175,UHDGCWIWMRVCDJ-XVFCMESISA-N,,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,C9H13N3O5
9.083143142767097,-0.27595143410691764,-1.753335225076628,0.9999047729017858,-0.2357612295690367,-1.6941892431913432,0.7865421342315448,-0.5446618203699165,0.2876693134581274,-0.2050505938274745,0.028045261622135,0.1597839238349467,-0.1989850134577275,-0.06625284532109182,0.011167528652042643,0.01615666161871879,-0.0086614566436384,-1.9807158159788233e-16,-1.3441418599862625e-16,3.181051416007196e-17,PUBCHEM_6176,cytidine triphosphate,4,RNA/ribonucleotide systems,6176,PCDQPRRSZKQHHS-XVFCMESISA-N,,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)n1,C9H16N3O14P3
-0.3554927438635616,0.8878177880998754,-0.627865393475463,-0.3488571513453199,0.5419543065391182,0.054961820003904725,0.6107365120793344,0.9496788504728805,-0.02267797015380351,-0.02017173418626649,-0.0021885099231879848,-8.59004945157166e-05,0.023953084693329685,0.004181184856070331,0.08447759652617723,-0.0028149258731300386,-0.031000342870813963,-1.2554426135307832e-16,-2.4445280824883054e-18,2.139322753007512e-17,PUBCHEM_6262,ornithine,2,Prebiotic building blocks,6262,AHLPHDHHMVZTML-BYPYZUCNSA-N,,C(C[C@@H](C(=O)O)N)CN,NCCC[C@H](N)C(=O)O,C5H12N2O2
0.5831806176888502,0.3352664277648606,1.1499921131229511,-0.682530147044553,-0.07604422237407027,-0.3034176888407083,-0.05664908545618655,0.7659538716826207,-0.24542515539040485,0.1803181701430566,-0.1950144810243062,-0.10337681843837004,0.17682692109476011,0.04595673191849115,-0.006939823575457998,-0.04449414726033815,-0.026755134344173245,8.348224038507122e-17,-1.3095438785021356e-17,3.1222335360454014e-17,PUBCHEM_6274,histidine,2,Prebiotic building blocks,6274,HNDVDQJCIGZPNO-YFKPBYRVSA-N,,C1=C(NC=N1)C[C@@H](C(=O)O)N,N[C@@H](Cc1cnc[nH]1)C(=O)O,C6H9N3O2
-1.1483669963478993,0.8616630172756617,-0.5973980317258898,-0.32205171430929047,0.3441409078129634,0.17758689723210663,0.3713692365728659,0.13914008462767508,-0.18935441160616667,0.07591833983911524,0.20203413445971422,-0.21319444727286851,-0.19580070362053506,0.05791449059691052,0.001116364419067844,0.009669772198465442,-0.015492766511505973,-8.637507084909805e-17,1.0433790035351729e-17,4.157553001531317e-17,PUBCHEM_6287,valine,2,Prebiotic building blocks,6287,KZSNJWFQEVHDMF-BYPYZUCNSA-N,,CC(C)[C@@H](C(=O)O)N,CC(C)[C@H](N)C(=O)O,C5H11NO2
-0.7656475766682226,0.25200263397639705,-0.8132178669554634,-0.3570530894986382,0.5050338222282191,0.08987951533487834,0.6393958136593657,0.41670824162391823,-0.05913832653020101,0.4372034304453611,0.0983369597848608,-0.04600968567452007,-0.05493091230605362,0.029675690293827335,0.028095747640080822,0.001064835069946535,-0.01733223627620976,-7.069056951029629e-17,4.0754910729051363e-17,1.9022190187052096e-17,PUBCHEM_6288,threonine,2,Prebiotic building blocks,6288,AYFVYJQAPQTCCC-GBXIJSLDSA-N,,C[C@H]([C@@H](C(=O)O)N)O,C[C@@H](O)[C@H](N)C(=O)O,C4H9NO3
1.6403263881971817,1.3573636082530578,2.316379520105354,-0.7470093890162262,-0.7070795767274108,-0.25940245058410055,-1.2079201526231231,-0.20925307211309027,-0.6014901302130891,1.0401423001166392,-0.5306331444468891,-0.552294424706325,0.02242556653345996,0.03355949937224719,0.13173573364693747,0.054206273375714195,-0.05749720418675364,-9.209014554372878e-17,-3.139385575619433e-17,4.1000837342383506e-17,PUBCHEM_6305,tryptophan,2,Prebiotic building blocks,6305,QIVBCDIJIAJPQS-VIFPVBQESA-N,,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,C11H12N2O2
-0.892456046790676,1.2911896104059588,-0.6577705164041323,-0.23462686020279702,0.33599639581902413,0.16489466088717025,0.20260740986917963,0.20316943863285578,-0.18759867388729937,0.04811226525008511,0.18354069688888805,-0.2024983485189163,-0.18725086075926559,0.05551398540157023,0.008068166031957069,0.011347919088922038,-0.01664083814522397,-1.0329493184138879e-16,6.910903758727297e-19,3.309906083107416e-17,PUBCHEM_6306,isoleucine,2,Prebiotic building blocks,6306,AGPKZVBTJJNPAG-WHFBIAKZSA-N,,CC[C@H](C)[C@@H](C(=O)O)N,CC[C@H](C)[C@H](N)C(=O)O,C6H13NO2
0.8421034569392032,0.8425121187122493,-0.22142946385425777,-0.4153528826391661,0.664495889649805,-0.17700471903202025,0.6159553059668763,2.0656030696924317,0.19012702397328016,-0.34118186371976866,0.07075572958547921,-0.3498045993933577,-0.11725474500554867,0.11824461085728226,-0.02450353875057322,-0.00048653802629298153,-0.0022134535194541904,1.0140067853619195e-16,-1.8299852230622e-17,1.2056069862234872e-17,PUBCHEM_6322,arginine,2,Prebiotic building blocks,6322,ODKSFYDXXFIFQN-BYPYZUCNSA-N,,C(C[C@@H](C(=O)O)N)CN=C(N)N,NC(N)=NCCC[C@H](N)C(=O)O,C6H14N4O2
-3.400395552061131,0.8082266725385955,-0.4797259464924501,-0.5257038910154689,0.1751909400761827,0.5641250216539758,0.7586270252165523,-0.9637029638961394,-0.5235206479843202,-0.4299800475928772,-0.020376488248313732,-0.17986751791164654,0.06834478495037069,0.06083594898011716,0.0004239729916326037,0.025295485686495228,-8.147534351854154e-05,1.0287133520960188e-17,-3.1233643692538196e-17,-9.204112657622893e-19,PUBCHEM_6324,ethane,1,Simple organic chemistry,6324,OTMSDBZUPAUEDD-UHFFFAOYSA-N,,CC,CC,C2H6
-3.4827519276043364,-0.38824941708989136,0.4151969809466996,-0.32977155928531227,-0.32222205046987584,-0.6148791186292648,-0.775026396076211,-0.5782077524645384,0.5024829109267156,-0.2600776503515486,-0.0024042612454915906,0.05147409126409856,-0.0959782024709504,-0.10813667312688506,-0.018822059452047582,0.10250575492648754,0.04158192882001631,-4.117077015916218e-18,1.623675535814693e-17,-3.637193593399253e-17,PUBCHEM_6325,ethylene,1,Simple organic chemistry,6325,VGGSQFUCUMXWEO-UHFFFAOYSA-N,,C=C,C=C,C2H4
-3.4785619536726657,-0.5159591426521446,0.3750140573966431,-0.3556694761993665,-0.2612563514028717,-0.5522588077858859,-0.7737546050506294,-0.5177075902117093,0.4842442175840028,-0.2454150061536803,-0.1400509313231155,0.08627693934006556,-0.13969222712053417,-0.11294416066303571,-0.03519752062398405,0.05164238074359764,0.025238459023597108,2.21915647548468e-17,7.865087640089254e-18,-1.7655016680894914e-17,PUBCHEM_6326,acetylene,1,Simple organic chemistry,6326,HSFWRNGVRCDJHI-UHFFFAOYSA-N,,C#C,C#C,C2H2
-2.9126569484285487,0.26928250964676925,-0.41886940659811356,-0.7013832881208074,0.39586391173623964,0.5674707278733568,1.2908229561963465,-0.312015907478729,-0.43263336480927606,-0.4355845292236768,-0.11676109862177932,-0.07856979930584357,0.10247398127101284,0.03982186789543337,0.0594736204454865,0.01978293407812383,-0.016656661474603294,-6.495948188343628e-17,-3.7232212541174705e-17,4.365432877083994e-18,PUBCHEM_6329,methylamine,1,Simple organic chemistry,6329,BAVYZALUXZFZLV-UHFFFAOYSA-N,,CN,CN,CH5N
-3.2049796809744295,1.0567029003157973,-0.43776198393028815,-0.48084136119040394,0.13130943739608772,0.5673179263197469,0.6139029260738567,-0.9872811350673836,-0.5208671116150263,-0.3874430335116215,0.09112035373526294,-0.2622930010922722,-0.09514164412184874,0.078878071169296,-0.008985281794811326,0.04628064764827199,-0.0015809667599011117,-6.605717059779359e-17,-3.925128230864136e-17,1.0574337834837528e-18,PUBCHEM_6334,propane,1,Simple organic chemistry,6334,ATUOYWHBWRKTHZ-UHFFFAOYSA-N,,CCC,CCC,C3H8
-2.717241077341845,0.5177587374239718,-0.3769054440359521,-0.6565207582957429,0.351982409056145,0.5706636325391281,1.1460988570536512,-0.33559407864997365,-0.42997982843998256,-0.39304751514242103,-0.005264256638202472,-0.16099528248646927,-0.06101244780120652,0.057863990084612404,0.050064365659042605,0.0407680960399005,-0.018156152890985836,-6.077777195213034e-17,-4.625216296054469e-19,4.7908357568134184e-18,PUBCHEM_6341,ethylamine,1,Simple organic chemistry,6341,QUSNBJAOOMFDIB-UHFFFAOYSA-N,,CCN,CCN,C2H7N
-2.971061782552403,0.014767934429156037,0.11432917055238884,-0.5024922375300653,-0.001084941316201073,-0.026102797840660746,0.177152706726664,-0.34384041065629944,-0.13826454269568617,-0.623236740505818,0.2167532598057318,0.037352717399457946,-0.09189636271497534,-0.06474484660382708,0.001299597393555655,-0.06347210855651698,-0.04036830230370495,-3.794634646059956e-17,-8.009363784718772e-18,5.717312671657317e-17,PUBCHEM_6342,acetonitrile,1,Simple organic chemistry,6342,WEVYAHXRMPXWCK-UHFFFAOYSA-N,,CC#N,CC#N,C2H3N
8.52942040789531,0.26508847966641413,-1.876094698972064,1.1497883433564369,-0.37700333862882757,-1.59330458128092,0.24631994951302696,-1.1643790634721467,0.15548535204696434,-0.23269727868902582,-0.08764552818810678,-0.20168781885921414,-0.2216011503940185,0.0375444605327882,-0.1032967753048642,0.0029465434008502556,0.029178512082829094,-1.4293227269419837e-16,-5.147497846367917e-17,1.0409057003306163e-17,PUBCHEM_64968,thymidine triphosphate,5,DNA/deoxyribonucleotide systems,64968,NHVNXKFIZYSCEB-XLPZGREQSA-N,,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]c1=O,C10H17N2O14P3
8.495176401188983,0.05888933049979161,-1.5232688764677094,1.0054813575796429,-0.3945099127772177,-1.6869709089019747,0.5887481900065527,-0.7974295758560817,0.2125011088382743,-0.6039490923014845,0.05964922966278723,0.07931903971629069,-0.1689321202225441,-0.06335905020439951,-0.005227489592211006,0.013038828621429247,-0.004173424559088589,8.581845718703481e-17,-3.0985604176248044e-17,6.524055824680532e-18,PUBCHEM_65091,deoxycytidine triphosphate,5,DNA/deoxyribonucleotide systems,65091,RGWHQCVHVJXOKC-SHYZEUOFSA-N,,C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,Nc1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)n1,C9H16N3O13P3
-2.546382495869394,0.8119746206974284,-0.4700216280792763,-0.2965340104444613,0.09392350835392196,0.2784138242923858,-0.020554743611449332,-0.692096749728356,-0.4045784310504802,-0.2747375929524424,0.12004909835157734,-0.014691856352184077,-0.19587038680645344,-0.024767934304338435,-0.03033004209509794,-0.010261269130976317,0.011284029062902072,-2.656075377822857e-18,6.02300565303891e-17,-5.678605048148377e-18,PUBCHEM_6561,isobutyraldehyde,1,Simple organic chemistry,6561,AMIMRNSIRUDHCM-UHFFFAOYSA-N,,CC(C)C=O,CC(C)C=O,C4H8O
-2.0886960836134016,0.7039759200566582,-0.624548095332274,-0.2750915879713597,0.16660770428659907,0.16351200815029734,0.12700164319767998,-0.5471214269409918,-0.26741679944419766,0.06946395899326095,0.20704758413316862,-0.23932814436047223,-0.07742215922524583,0.0605133951449309,-0.05556020007235184,-0.0054028328285204,0.00476611798838205,-3.5424240681334996e-17,3.675108560037099e-17,7.503254261247408e-18,PUBCHEM_6590,isobutyric acid,1,Simple organic chemistry,6590,KQNPFQTWMSNSAP-UHFFFAOYSA-N,,CC(C)C(=O)O,CC(C)C(=O)O,C4H8O2
1.3093954516413868,1.5325920547366607,-1.324912582155186,0.09683097253369727,0.6193411477520757,-0.041793923525449916,-0.22982299395892986,1.0052569006929584,0.016310002215103734,0.8429317197297479,0.03696114771480773,-0.010472854808441344,-0.25799059053430917,0.10158003613112405,-0.12347812742641129,-0.02202023554770032,0.023722619789840884,1.0508515738171787e-16,-3.58315289991166e-17,3.4433455473693353e-17,PUBCHEM_6613,pantothenic acid,2,Prebiotic building blocks,6613,GHOKWGTUZJEAQD-ZETCQYMHSA-N,,CC(C)(CO)[C@H](C(=O)NCCC(=O)O)O,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)O,C9H17NO5
-1.5206064388475848,-0.027002307966109515,-0.9572992421479697,-0.28051533496631165,0.41410004327663447,0.08695141171219636,0.3188376038005838,-0.0504146568894505,-0.13116399638779605,0.4259269907911552,-0.1394937409600173,0.340346151852357,0.07732953565833423,-0.08703669435245347,0.028883908248695984,-0.02811042413643165,0.008810599072451734,-3.042929941350282e-17,-2.402414891381266e-19,1.3608427691136026e-17,PUBCHEM_670,dihydroxyacetone,2,Prebiotic building blocks,670,RXKJFZQQPQGTFL-UHFFFAOYSA-N,,C(C(=O)CO)O,O=C(CO)CO,C3H6O3
-2.757296794423688,0.53237350962148,-0.3589381350807786,-0.6584699419137664,0.3453170579954454,0.5970522354144354,1.149923445860189,-0.3570091683366197,-0.4089181758467668,-0.38719053504560674,-0.08570261827403577,-0.08627244418738376,-0.11330059866382876,0.1103754312636589,-0.06119806872633739,0.08147332458007199,0.02700610606584424,-6.532082894574982e-17,2.650546351635737e-17,-2.859822572328935e-17,PUBCHEM_674,dimethylamine,1,Simple organic chemistry,674,ROSDSFDQCJNGOL-UHFFFAOYSA-N,,CNC,CNC,C2H7N
-2.3684018430870477,-0.24600776293766216,0.08887090625300777,-0.3797998954301061,-0.02879733098655583,-0.17544527030090454,-0.2523823524042302,-0.19496731922842608,-0.13567467049002582,-0.4626642515752872,0.40265544166165346,0.15913914265449935,-0.3332473390658127,-0.12951901689929704,-0.03346727362292264,-0.1053879172451842,-0.03385756255376483,-4.222945645071362e-17,3.522870774928123e-17,7.630059109476612e-17,PUBCHEM_69430,acetyl cyanide,1,Simple organic chemistry,69430,QLDHWVVRQCGZLE-UHFFFAOYSA-N,,CC(=O)C#N,CC(=O)C#N,C3H3NO
-2.812253545107754,0.473892102580556,-0.7096688952627278,-0.5311614048969885,0.3337681568971207,0.5567754359728645,0.9563010161272316,-0.7110510806346504,-0.4483480763227644,-0.03114943675453831,-0.051590260342642844,-0.09966674988641792,0.03826082449914982,0.05774180339968588,0.016911004574048465,0.02909714101899022,-0.004248562828731761,-5.928225291782241e-17,6.823654433817737e-18,-3.239450048037386e-18,PUBCHEM_702,ethanol,1,Simple organic chemistry,702,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,,CCO,CCO,C2H6O
-2.6876722992821036,-1.0933285728628463,0.305868656487952,-0.4445843263535488,-0.0483957440203976,-0.6310919119432667,-0.32840137447328555,0.11771987770221518,0.46757795631610594,-0.22204017708745805,-0.0020640090937601957,0.03364651849754366,-0.0029466381244821326,-0.08360964248085029,-0.02357647312798659,0.003717846902951986,0.026559257156431593,-4.7901127557222065e-17,-4.272303943417618e-17,1.1027629604045963e-17,PUBCHEM_713,formamide,1,Simple organic chemistry,713,ZHNUHDYFZUAESO-UHFFFAOYSA-N,,C(=O)N,NC=O,CH3NO
0.31430809294594925,-0.04271700680965295,-1.7745361975453324,0.2921594539996177,0.3295784965537112,-0.9704631887282498,0.5500072569525781,-0.25721077951260773,-0.15374872441937049,0.23321235385431688,-0.28184938629498674,0.12579299736258626,0.10979157254347229,-0.04274733951479921,-0.013267257537029625,-0.03305154942402539,0.008111029520216681,1.4237207163718512e-16,-1.9731594156743097e-17,2.665110049200048e-18,PUBCHEM_729,glyceraldehyde 3-phosphate,2,Prebiotic building blocks,729,LXJXRIRHZLFYRP-UHFFFAOYSA-N,,C(C(C=O)O)OP(=O)(O)O,O=CC(O)COP(=O)(O)O,C3H7O6P
-1.8234719422503425,-0.3394034677517213,-0.36735039005982745,-0.43880726717443547,0.28484754531654793,-0.15479849103638021,0.42297858790945164,0.20127722987477076,0.08527599278862104,0.059125645309607934,0.053474340322505816,-0.006925510055535338,0.09885638229728823,-0.016724200075171357,0.011957209766870395,-0.005906195982651495,-0.0005782171904619056,-2.717739023598931e-17,6.704671028503294e-19,6.122503181417292e-18,PUBCHEM_750,glycine,1,Simple organic chemistry,750,DHMQDGOQFOQNFH-UHFFFAOYSA-N,,C(C(=O)O)N,NCC(=O)O,C2H5NO2
-1.5207817042228495,-0.02750850261477979,-0.9574226419866105,-0.2806344057626488,0.4142715096638768,0.08708266310393943,0.318957557114896,-0.05029878466477405,-0.1311683634294982,0.42599487842682643,-0.13988393690633988,0.34061026794578475,0.07736060287437183,-0.0868363438887148,0.028791894910533675,-0.028794246471637017,0.008489654473114939,-5.2828404238679336e-17,-1.9796542414096692e-17,1.3591933293823744e-17,PUBCHEM_751,glyceraldehyde,2,Prebiotic building blocks,751,MNQZXJOMYWMBOU-UHFFFAOYSA-N,,C(C(C=O)O)O,O=CC(O)CO,C3H6O3
-1.3254944820055528,0.3387551910912005,-1.2716889072276503,-0.3984121555971918,0.6438274150060619,0.4332410860473424,1.0568188572883832,-0.030024163075965195,-0.22823015143902795,0.6793903679034644,-0.2579235265371846,0.17961159568581136,0.14911897249157946,0.01861789380635994,0.07240037821581011,0.02396508069459482,-0.010839571372082876,-8.761041580111557e-17,2.3755683926867543e-17,3.5007221967094325e-19,PUBCHEM_753,glycerol,1,Simple organic chemistry,753,PEDCQBHIVMGVHV-UHFFFAOYSA-N,,C(C(CO)O)O,OCC(O)CO,C3H8O3
-1.9184844100162515,-0.3832701025951369,-0.7001138412866037,-0.3134479137756811,0.2666332931575236,-0.16868668760264377,0.23318074698303265,-0.17417977210990607,0.06690774490583863,0.42102372369749064,0.007148336618065506,0.05440302254451591,0.19812965459764464,-0.016846386760097955,-0.021196151318123788,-0.017577151003561834,0.013329372871792243,-2.4238638958907965e-17,-1.415720005103373e-17,3.4507347841698014e-18,PUBCHEM_757,glycolic acid,1,Simple organic chemistry,757,AEMRFAOFKBGASW-UHFFFAOYSA-N,,C(C(=O)O)O,O=C(O)CO,C2H4O3
-2.128160915876122,-0.9408801348211157,-0.23410203271325988,-0.16117974026300974,-0.05007041371564698,-0.7158177420445454,-0.7600569024650627,-0.13452839462515265,0.3362675567500866,0.19502788073327842,0.13760840391308046,0.2523892266540245,0.1023935021906263,-0.14803271524602954,-0.06656847011622605,-0.056393179353086256,0.03981050591065202,-8.013110424456639e-17,-1.912716452363658e-18,1.0915569206098904e-17,PUBCHEM_760,glyoxylic acid,1,Simple organic chemistry,760,HHLFWLYXYJOTON-UHFFFAOYSA-N,,C(=O)C(=O)O,O=CC(=O)O,C2H2O3
-2.368584100355765,-0.9845545825195843,-0.09225954592725291,-0.25469918323088314,-0.12393292959643464,-0.9010914760195541,-0.3544087090238466,-0.2517688370622047,0.6358705250689928,0.45625545395115913,0.33605041007896125,-0.18829280944939647,0.33480293428908964,0.002945190148771588,-0.06700728744387399,0.045625601803822836,0.029007523022970907,-7.435726135591775e-17,-1.2329909328804278e-16,1.1429395916554396e-17,PUBCHEM_767,carbonic acid,1,Simple organic chemistry,767,BVKZGUZCCUSVTD-UHFFFAOYSA-N,,C(=O)(O)O,O=C(O)O,CH2O3
2.007819188673648,0.22319318564552307,-2.416112081452577,0.44205982338563915,0.6656459595945889,-0.9298952773974581,0.7102220317050331,0.35241303984066,-0.06882004927581728,0.9644373430193055,-0.3870123885836104,0.2933199503679894,0.07637658491156851,-0.04304310382252228,0.034131916374386534,-0.029036909175214922,-0.006021940793783325,-2.0080819290646797e-17,-3.439284828377118e-17,2.984349369757671e-17,PUBCHEM_77982,ribose 5-phosphate,2,Prebiotic building blocks,77982,PPQRONHOSHZGFQ-LMVFSUKVSA-N,,C([C@H]([C@H]([C@H](C=O)O)O)O)OP(=O)(O)O,O=C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,C5H11O8P
-2.7612566278231276,0.454590500726357,0.004547589782246178,-0.49212013138312893,0.0421813575346902,0.1780627383236093,0.28780495685857727,-0.42734458090110633,-0.3079090301611108,-0.6080993729369881,0.3158296241251382,-0.08206029763070274,-0.23140500899738406,-0.020970633623791264,-0.006345821900062234,-0.05643024541144752,-0.049019700913749534,-5.1820256502248363e-17,5.855214257493003e-18,6.05579222885505e-17,PUBCHEM_7854,propionitrile,1,Simple organic chemistry,7854,FVSKHRXBFJPNKK-UHFFFAOYSA-N,,CCC#N,CCC#N,C3H5N
-2.585847328132113,-0.832881434180346,-0.07957556546026216,-0.18262216273611162,-0.12275460964832406,-0.600915925902457,-0.9076132892741926,-0.279503717412517,0.19910592514380418,-0.14917367121242495,0.05060991813148908,0.4770255146623129,-0.016054725390581354,-0.23331404469529904,-0.04133831213897227,-0.06125161565554195,0.046328416985172004,-3.7057927013055264e-17,-5.1149738547521174e-17,1.376196694321012e-17,PUBCHEM_7860,glyoxal,1,Simple organic chemistry,7860,LEQAOMBKQFMDFZ-UHFFFAOYSA-N,,C(=O)C=O,O=CC=O,C2H2O2
-2.5722915072695733,-0.14316434945906797,-0.4902610143744416,-0.26549615064179904,0.0820929612093397,-0.03837145601037557,-0.13816763560417397,-0.524766575810773,-0.28934267216580045,-0.24025615889646584,0.08742519510822279,0.3813581190665522,0.06743861745025752,-0.11702510771630582,-0.08472302116561767,-0.04759632619683171,0.05882480981377672,-1.0043405552804116e-16,-5.195193330913002e-17,3.2230421623898855e-18,PUBCHEM_7865,methyl formate,1,Simple organic chemistry,7865,TZIHFWKZFHZASV-UHFFFAOYSA-N,,COC=O,COC=O,C2H4O2
-2.668074856257394,-1.219317330210496,0.30665766828921903,-0.5076103412371475,-0.0520553340157032,-0.7918889060506633,0.12846296890544454,0.1819268309755176,0.7272051981862455,0.06039820622461286,0.10690886160512762,0.2637856552834326,0.22522766460750873,-0.11777548583672075,0.08352830672507257,0.08328408035800357,-0.008083093693746976,-1.178597354467135e-16,1.3663061915666767e-17,-2.903892592419802e-17,PUBCHEM_787,hydroxylamine,1,Simple organic chemistry,787,AVXURJPOCDRRFD-UHFFFAOYSA-N,,NO,NO,H3NO
